cluster_num	sid	gene_i	all_genes_i	gene_j	all_genes_j	subtype	chr_i	pos_i	strand_i	chr_j	pos_j	strand_j	pval	qval	prob	num_hits
2	TCGA-EJ-A7NK-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38566805	+	21	41497775	-	0	0	0.00456355295420033	140
2	TCGA-HC-8213-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38488834	+	21	41503404	-	0	0	0.00456355295420033	140
2	TCGA-YL-A8HJ-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38463458	+	21	41507379	-	0	0	0.00456355295420033	140
2	TCGA-YL-A8HJ-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38463466	-	21	41507329	+	0	0	0.00456355295420033	140
2	TCGA-ZG-A9L2-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38517857	+	21	41498712	-	0	0	0.00456355295420033	140
2	TCGA-EJ-5542-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38499562	+	21	41500620	-	0	0	0.00456355295420033	140
2	TCGA-G9-6329-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38451895	+	21	41495608	-	0	0	0.00456355295420033	140
2	TCGA-EJ-5508-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38498605	+	21	41504636	-	0	0	0.00456355295420033	140
2	TCGA-4L-AA1F-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38495987	+	21	41495176	-	0	0	0.00456355295420033	140
2	TCGA-YL-A8SP-01B	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38485127	+	21	41502344	-	0	0	0.00456355295420033	140
2	TCGA-G9-A9S7-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38463822	+	21	41496882	-	0	0	0.00456355295420033	140
2	TCGA-V1-A8WS-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38510955	+	21	41495318	-	0	0	0.00456355295420033	140
2	TCGA-V1-A8WS-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38514228	-	21	41483274	+	0	0	0.00456355295420033	140
2	TCGA-YL-A8SA-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38489724	+	21	41489043	+	0	0	0.00456355295420033	140
2	TCGA-J4-A67S-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38466658	-	21	41501268	+	0	0	0.00456355295420033	140
2	TCGA-EJ-5507-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38463498	+	21	41502514	-	0	0	0.00456355295420033	140
2	TCGA-2A-A8VL-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38484926	+	21	41492476	-	0	0	0.00456355295420033	140
2	TCGA-J4-A67T-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	37727628	+	21	41460623	-	0	0	0.00456355295420033	140
2	TCGA-HC-7745-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38731676	+	21	41499127	-	0	0	0.00594144960750077	140
2	TCGA-J9-A52B-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38667080	+	21	41493658	+	0	0	0.00594144960750077	140
2	TCGA-FC-7708-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	39334884	-	21	41588465	+	0	0	0.00594144960750077	140
2	TCGA-FC-7708-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	39424850	-	21	41588637	-	0	0	0.00594144960750077	140
2	TCGA-VN-A88K-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38680519	+	21	41496883	-	0	0	0.00594144960750077	140
2	TCGA-HC-A6HX-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	39499825	-	21	41563945	+	0	0	0.00594144960750077	140
2	TCGA-YL-A8HK-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38668381	+	21	41495699	-	0	0	0.00594144960750077	140
2	TCGA-ZG-A9MC-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38637173	+	21	41503933	-	0	0	0.00594144960750077	140
2	TCGA-2A-AAYU-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	39032239	+	21	41465714	+	0	0	0.00594144960750077	140
2	TCGA-2A-AAYU-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	39035599	-	21	41460020	-	0	0	0.00594144960750077	140
2	TCGA-2A-AAYU-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	39043235	+	21	41459812	+	0	0	0.00594144960750077	140
2	TCGA-HC-A9TE-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	39422613	+	21	41460903	-	0	0	0.00594144960750077	140
2	TCGA-EJ-5522-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38725503	+	21	41499113	-	0	0	0.00594144960750077	140
2	TCGA-HC-7212-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	39131845	-	21	41461969	-	0	0	0.00594144960750077	140
2	TCGA-HC-A632-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38674355	+	21	41495817	-	0	0	0.00594144960750077	140
2	TCGA-J4-A67N-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38665242	+	21	41493327	+	0	0	0.00594144960750077	140
2	TCGA-G9-7509-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38635893	+	21	41506138	-	0	0	0.00594144960750077	140
2	TCGA-HC-8257-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38680927	+	21	41497054	-	0	0	0.00594144960750077	140
2	TCGA-J4-A67T-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38734655	+	21	41502101	-	0	0	0.00594144960750077	140
2	TCGA-FC-7708-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41464239	+	21	41495208	-	0	0	0.0175612034570113	140
2	TCGA-EJ-7784-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41491953	-	21	41497416	-	0	0	0.0175612034570113	140
